,Unnamed: 0,id,sq_mt_built,n_rooms,n_bathrooms,rent_price,buy_price,buy_price_by_area,title,subtitle,raw_address,street_name,floor,is_floor_under,neighborhood_id,house_type_id,is_new_development,has_lift,is_exterior,energy_certificate,is_exact_address_hidden,is_renewal_needed
13287,13287.0,8455.0,34.0,0.0,1.0,1108.0,265000.0,7794.0,"Estudio en venta en calle de Torrelaguna, 110","Colina, Madrid","Calle de Torrelaguna, 110",Calle de Torrelaguna,2.0,False,,,False,True,True,no indicado,False,False
13288,13288.0,8454.0,70.0,3.0,1.0,762.0,155000.0,2214.0,Piso en venta en calle de Gutierre de Cetina,"Pueblo Nuevo, Madrid",Calle de Gutierre de Cetina,Calle de Gutierre de Cetina,4.0,False,,,False,False,False,D,True,True
13289,13289.0,8453.0,80.0,3.0,1.0,851.0,180000.0,2250.0,"Piso en venta en calle del Jazmín, 39","Costillares, Madrid","Calle del Jazmín, 39",Calle del Jazmín,8.0,False,,,False,True,True,no indicado,False,True
13290,13290.0,8452.0,70.0,2.0,1.0,833.0,175000.0,2500.0,"Piso en venta en calle Benidorm, 28","Ventas, Madrid","Calle Benidorm, 28",Calle Benidorm,,True,,,False,True,True,G,False,False
13291,13291.0,8451.0,72.0,3.0,1.0,833.0,175000.0,2431.0,"Piso en venta en calle Emilio Ferrari, 62","Pueblo Nuevo, Madrid","Calle Emilio Ferrari, 62",Calle Emilio Ferrari,2.0,False,,,False,False,False,no indicado,False,False
13292,13292.0,8450.0,69.0,2.0,1.0,1174.0,290000.0,4203.0,"Piso en venta en calle de López de Hoyos, 336","Colina, Madrid","Calle de López de Hoyos, 336",Calle de López de Hoyos,3.0,False,,,False,True,True,en trámite,False,False
13293,13293.0,8449.0,74.0,3.0,1.0,940.0,207500.0,2804.0,"Piso en venta en calle jazmin, 37","Costillares, Madrid","Calle jazmin, 37",Calle jazmin,1.0,False,,,False,True,True,en trámite,False,False
13294,13294.0,8448.0,70.0,2.0,1.0,1009.0,230000.0,3286.0,"Piso en venta en calle Llanos de Escudero, 12","Pueblo Nuevo, Madrid","Calle Llanos de Escudero, 12",Calle Llanos de Escudero,2.0,False,,,False,True,True,no indicado,False,False
13295,13295.0,8447.0,76.0,3.0,1.0,851.0,180000.0,2368.0,"Piso en venta en calle del Jazmín, 41","Costillares, Madrid","Calle del Jazmín, 41",Calle del Jazmín,7.0,False,,,False,True,True,A,False,False
13296,13296.0,8446.0,100.0,3.0,1.0,1122.0,270000.0,2700.0,"Piso en venta en calle la Española, 7","Pueblo Nuevo, Madrid","Calle la Española, 7",Calle la Española,2.0,False,,,False,False,True,en trámite,False,False
13297,13297.0,8445.0,75.0,3.0,1.0,1007.0,229500.0,3060.0,"Piso en venta en calle de Alcalá, 367","Quintana, Madrid","Calle de Alcalá, 367",Calle de Alcalá,3.0,False,,,False,True,False,en trámite,False,False
13298,13298.0,8444.0,70.0,2.0,1.0,851.0,180000.0,2571.0,"Piso en venta en calle Hermanos de Pablo, 6","Quintana, Madrid","Calle Hermanos de Pablo, 6",Calle Hermanos de Pablo,3.0,False,,,False,False,True,no indicado,False,False
13299,13299.0,8443.0,110.0,3.0,2.0,1897.0,600000.0,5455.0,Piso en venta en calle de Arturo Soria,"Costillares, Madrid",Calle de Arturo Soria,Calle de Arturo Soria,1.0,False,,,False,True,True,no indicado,True,True
13300,13300.0,8442.0,79.0,2.0,1.0,1299.0,340000.0,4304.0,"Piso en venta en calle de Faustina Peñalver, 16","San Juan Bautista, Madrid","Calle de Faustina Peñalver, 16",Calle de Faustina Peñalver,6.0,False,,,False,True,True,B,False,False
13301,13301.0,8441.0,306.0,5.0,4.0,2165.0,1150000.0,3758.0,Piso en venta en Atalaya,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
13302,13302.0,8440.0,65.0,3.0,1.0,721.0,144000.0,2215.0,Piso en venta en Ventas,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,False,True,en trámite,True,True
13303,13303.0,8439.0,93.0,2.0,2.0,1299.0,340000.0,3656.0,"Ático en venta en calle Alcalde López Casero, 13","Concepción, Madrid","Calle Alcalde López Casero, 13",Calle Alcalde López Casero,7.0,False,,,False,True,True,no indicado,False,False
13304,13304.0,8438.0,106.0,3.0,2.0,1225.0,310000.0,2925.0,"Piso en venta en calle de José Arcones Gil, 7","Pueblo Nuevo, Madrid","Calle de José Arcones Gil, 7",Calle de José Arcones Gil,2.0,False,,,False,True,True,en trámite,False,False
13305,13305.0,8437.0,54.0,1.0,1.0,917.0,200000.0,3704.0,Piso en venta en calle de López de Hoyos,"Colina, Madrid",Calle de López de Hoyos,Calle de López de Hoyos,1.0,False,,,False,False,True,no indicado,True,True
13306,13306.0,8436.0,90.0,2.0,2.0,1094.0,260000.0,2889.0,"Piso en venta en calle Peloponeso, 5","Pueblo Nuevo, Madrid","Calle Peloponeso, 5",Calle Peloponeso,4.0,False,,,False,True,True,no indicado,False,False
13307,13307.0,8435.0,62.0,2.0,1.0,805.0,167000.0,2694.0,"Piso en venta en plaza Camorritos, 1","Quintana, Madrid","Plaza Camorritos, 1",Plaza Camorritos,3.0,False,,,False,False,True,no indicado,False,False
13308,13308.0,8434.0,64.0,2.0,1.0,964.0,215000.0,3359.0,Piso en venta en calle María Zambrano,"San Pascual, Madrid",Calle María Zambrano,Calle María Zambrano,7.0,False,,,False,True,True,E,True,False
13309,13309.0,8433.0,95.0,3.0,2.0,780.0,160000.0,1684.0,Piso en venta en calle los Realejos,"Pueblo Nuevo, Madrid",Calle los Realejos,Calle los Realejos,3.0,False,,,False,True,True,en trámite,True,False
13310,13310.0,8432.0,79.0,3.0,1.0,1161.0,285000.0,3608.0,"Piso en venta en calle Ignacio Ellacuría, 12","Ventas, Madrid","Calle Ignacio Ellacuría, 12",Calle Ignacio Ellacuría,2.0,False,,,False,True,True,no indicado,False,False
13311,13311.0,8431.0,74.0,4.0,1.0,725.0,145000.0,1959.0,Piso en venta en calle de María Teresa Sáenz de Heredia,"Ventas, Madrid",Calle de María Teresa Sáenz de Heredia,Calle de María Teresa Sáenz de Heredia,5.0,False,,,False,True,True,en trámite,True,False
13312,13312.0,8430.0,148.0,3.0,3.0,1873.0,590000.0,3986.0,Piso en venta en San Pascual,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,True,True,en trámite,True,False
13313,13313.0,8429.0,40.0,0.0,1.0,917.0,200000.0,5000.0,"Estudio en venta en calle de Torrelaguna, 110","Colina, Madrid","Calle de Torrelaguna, 110",Calle de Torrelaguna,1.0,False,,,False,True,True,en trámite,False,False
13314,13314.0,8428.0,64.0,1.0,1.0,1069.0,251000.0,3922.0,Piso en venta en calle Germán Pérez Carrasco,"Quintana, Madrid",Calle Germán Pérez Carrasco,Calle Germán Pérez Carrasco,1.0,False,,,False,True,True,G,True,False
13315,13315.0,8427.0,53.0,1.0,1.0,884.0,190000.0,3585.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,E,True,False
13316,13316.0,8426.0,55.0,1.0,1.0,1108.0,265000.0,4818.0,"Piso en venta en calle Bausa, 8","Costillares, Madrid","Calle Bausa, 8",Calle Bausa,3.0,False,,,False,True,True,no indicado,False,False
13317,13317.0,8425.0,60.0,2.0,1.0,798.0,165000.0,2750.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,False,True,en trámite,True,False
13318,13318.0,8424.0,188.0,4.0,2.0,2103.0,690000.0,3670.0,"Piso en venta en arte, 1","Costillares, Madrid","arte, 1",arte,3.0,False,,,False,True,True,en trámite,False,False
13319,13319.0,8423.0,148.0,4.0,2.0,1966.0,630000.0,4257.0,Ático en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,8.0,False,,,False,True,True,A,True,False
13320,13320.0,8422.0,80.0,2.0,1.0,851.0,180000.0,2250.0,"Piso en venta en calle de Zigia, 9","Quintana, Madrid","Calle de Zigia, 9",Calle de Zigia,3.0,False,,,False,False,True,en trámite,False,False
13321,13321.0,8421.0,90.0,2.0,1.0,1225.0,310000.0,3444.0,Dúplex en venta en Quintana,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,True,True,C,True,False
13322,13322.0,8420.0,65.0,3.0,1.0,816.0,170000.0,2615.0,"Piso en venta en calle Luis Piernas, 20","Ventas, Madrid","Calle Luis Piernas, 20",Calle Luis Piernas,3.0,False,,,False,False,True,en trámite,False,False
13323,13323.0,8419.0,58.0,3.0,1.0,702.0,139000.0,2397.0,"Piso en venta en calle de Nuestra Señora del Villar, 63","Ventas, Madrid","Calle de Nuestra Señora del Villar, 63",Calle de Nuestra Señora del Villar,2.0,False,,,False,False,True,no indicado,False,False
13324,13324.0,8418.0,135.0,3.0,2.0,1633.0,485000.0,3593.0,"Piso en venta en calle de Eladio López Vilches, 9","Costillares, Madrid","Calle de Eladio López Vilches, 9",Calle de Eladio López Vilches,2.0,False,,,False,False,True,en trámite,False,True
13325,13325.0,8417.0,99.0,3.0,2.0,1200.0,300000.0,3030.0,"Piso en venta en calle de los Collados, 33","Pueblo Nuevo, Madrid","Calle de los Collados, 33",Calle de los Collados,3.0,False,,,False,True,True,en trámite,False,True
13326,13326.0,8416.0,70.0,0.0,1.0,762.0,155000.0,2214.0,"Piso en venta en calle Madres Plaza de Mayo, 24","Pueblo Nuevo, Madrid","Calle Madres Plaza de Mayo, 24",Calle Madres Plaza de Mayo,,True,,,False,False,False,en trámite,False,False
13327,13327.0,8415.0,68.0,3.0,1.0,762.0,155000.0,2279.0,"Piso en venta en calle Madres Plaza de Mayo, 24","Pueblo Nuevo, Madrid","Calle Madres Plaza de Mayo, 24",Calle Madres Plaza de Mayo,,True,,,False,False,False,E,False,False
13328,13328.0,8414.0,74.0,2.0,1.0,901.0,195000.0,2635.0,"Piso en venta en calle de los Urquiza, 24","Pueblo Nuevo, Madrid","Calle de los Urquiza, 24",Calle de los Urquiza,1.0,False,,,False,True,True,D,False,False
13329,13329.0,8413.0,68.0,3.0,1.0,881.0,189000.0,2779.0,"Piso en venta en calle Esteban Collantes, 21","Pueblo Nuevo, Madrid","Calle Esteban Collantes, 21",Calle Esteban Collantes,1.0,False,,,False,False,True,en trámite,False,False
13330,13330.0,8412.0,51.0,2.0,1.0,740.0,149000.0,2922.0,"Piso en venta en San Secundino, 8","Ventas, Madrid","San Secundino, 8",San Secundino,2.0,False,,,False,True,True,en trámite,False,False
13331,13331.0,8411.0,45.0,1.0,1.0,1213.0,305000.0,6778.0,"Ático en venta en calle de Matías Turrión, 20","Colina, Madrid","Calle de Matías Turrión, 20",Calle de Matías Turrión,3.0,False,,,False,True,True,en trámite,False,False
13332,13332.0,8410.0,122.0,4.0,2.0,1779.0,549000.0,4500.0,"Piso en venta en plaza de la Ciudad de Salta, 1","Colina, Madrid","Plaza de la Ciudad de Salta, 1",Plaza de la Ciudad de Salta,1.0,False,,,False,True,True,inmueble exento,False,False
13333,13333.0,8409.0,70.0,2.0,1.0,780.0,160000.0,2286.0,"Piso en venta en esteban collantes, 4","Pueblo Nuevo, Madrid","esteban collantes, 4",esteban collantes,,True,,,False,True,True,E,False,False
13334,13334.0,8408.0,88.0,3.0,1.0,987.0,222500.0,2528.0,"Piso en venta en calle Acentejo, 3","Pueblo Nuevo, Madrid","Calle Acentejo, 3",Calle Acentejo,1.0,False,,,False,True,True,no indicado,False,False
13335,13335.0,8407.0,70.0,2.0,1.0,837.0,176000.0,2514.0,"Piso en venta en calle Prudencio Álvaro, 12","Quintana, Madrid","Calle Prudencio Álvaro, 12",Calle Prudencio Álvaro,1.0,False,,,False,False,True,no indicado,False,False
13336,13336.0,8406.0,55.0,0.0,1.0,861.0,183000.0,3327.0,"Estudio en venta en calle de san secundino, 4","Ventas, Madrid","Calle de san secundino, 4",Calle de san secundino,2.0,False,,,False,True,True,inmueble exento,False,False
13337,13337.0,8405.0,78.0,3.0,1.0,1122.0,270000.0,3462.0,"Piso en venta en calle Pedro Antonio de Alarcón, 11","Pueblo Nuevo, Madrid","Calle Pedro Antonio de Alarcón, 11",Calle Pedro Antonio de Alarcón,4.0,False,,,False,True,True,A,False,False
13338,13338.0,8404.0,60.0,2.0,1.0,795.0,164000.0,2733.0,"Piso en venta en calle de Pedro Antonio de Alarcón, 43","Pueblo Nuevo, Madrid","Calle de Pedro Antonio de Alarcón, 43",Calle de Pedro Antonio de Alarcón,,True,,,False,False,True,en trámite,False,False
13339,13339.0,8403.0,163.0,3.0,3.0,2126.0,700000.0,4294.0,"Dúplex en venta en calle Rafael Bergamín, 16","San Juan Bautista, Madrid","Calle Rafael Bergamín, 16",Calle Rafael Bergamín,9.0,False,,,False,True,True,E,False,False
13340,13340.0,8402.0,42.0,0.0,1.0,833.0,175000.0,4167.0,"Estudio en venta en calle Emiliano Barral, 6","San Juan Bautista, Madrid","Calle Emiliano Barral, 6",Calle Emiliano Barral,,True,,,False,True,True,no indicado,False,False
13341,13341.0,8401.0,67.0,2.0,1.0,871.0,186100.0,2778.0,"Piso en venta en calle Virgen del Coro, 2","Concepción, Madrid","Calle Virgen del Coro, 2",Calle Virgen del Coro,,True,,,False,True,False,no indicado,False,True
13342,13342.0,8400.0,148.0,3.0,2.0,2417.0,850000.0,5743.0,"Piso en venta en calle Sorzano, 25","San Juan Bautista, Madrid","Calle Sorzano, 25",Calle Sorzano,1.0,False,,,False,True,True,no indicado,False,False
13343,13343.0,8399.0,60.0,1.0,1.0,901.0,195000.0,3250.0,Piso en venta en Ventas,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
13344,13344.0,8398.0,68.0,3.0,1.0,744.0,150000.0,2206.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,False,True,en trámite,True,False
13345,13345.0,8397.0,51.0,2.0,1.0,604.0,115000.0,2255.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,True,True,en trámite,True,False
13346,13346.0,8396.0,69.0,3.0,1.0,958.0,213000.0,3087.0,"Piso en venta en calle de Angel Larra, 7","Concepción, Madrid","Calle de Angel Larra, 7",Calle de Angel Larra,4.0,False,,,False,False,True,A,False,True
13347,13347.0,8395.0,134.0,4.0,2.0,1644.0,490000.0,3657.0,"Piso en venta en calle de la Virgen del Puig, 5","Concepción, Madrid","Calle de la Virgen del Puig, 5",Calle de la Virgen del Puig,8.0,False,,,False,True,True,E,False,False
13348,13348.0,8394.0,115.0,3.0,2.0,1250.0,320000.0,2783.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,True,True,en trámite,True,False
13349,13349.0,8393.0,60.0,3.0,1.0,901.0,195000.0,3250.0,"Piso en venta en calle de Torrelaguna, 11","San Pascual, Madrid","Calle de Torrelaguna, 11",Calle de Torrelaguna,8.0,False,,,False,True,True,en trámite,False,False
13350,13350.0,8392.0,130.0,4.0,2.0,1576.0,460000.0,3538.0,Piso en venta en Arturo Soria,"San Pascual, Madrid",Arturo Soria,Arturo Soria,2.0,False,,,False,False,True,en trámite,True,False
13351,13351.0,8391.0,60.0,1.0,1.0,951.0,211000.0,3517.0,"Piso en venta en calle de Alcalá, 270","Ventas, Madrid","Calle de Alcalá, 270",Calle de Alcalá,1.0,False,,,False,True,True,en trámite,False,False
13352,13352.0,8390.0,112.0,3.0,2.0,1161.0,285000.0,2545.0,Piso en venta en San Pascual,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
13353,13353.0,8389.0,76.0,3.0,1.0,933.0,205000.0,2697.0,Piso en venta en calle Montejurra,"Ventas, Madrid",Calle Montejurra,Calle Montejurra,1.0,False,,,False,True,True,G,True,False
13354,13354.0,8388.0,34.0,1.0,1.0,604.0,115000.0,3382.0,"Piso en venta en avenida de Badajoz, 60","San Pascual, Madrid","Avenida de Badajoz, 60",Avenida de Badajoz,,True,,,False,False,True,en trámite,False,False
13355,13355.0,8387.0,62.0,1.0,1.0,1148.0,280000.0,4516.0,"Piso en venta en plaza de la Ciudad de Salta, 5","Colina, Madrid","Plaza de la Ciudad de Salta, 5",Plaza de la Ciudad de Salta,5.0,False,,,False,True,True,no indicado,False,False
13356,13356.0,8386.0,79.0,3.0,1.0,833.0,175000.0,2215.0,"Piso en venta en calle de Fernando Gabriel, 7","Pueblo Nuevo, Madrid","Calle de Fernando Gabriel, 7",Calle de Fernando Gabriel,3.0,False,,,False,True,True,E,False,False
13357,13357.0,8385.0,79.0,2.0,2.0,1067.0,250000.0,3165.0,"Piso en venta en calle de San Emilio, 60","Ventas, Madrid","Calle de San Emilio, 60",Calle de San Emilio,2.0,False,,,False,True,True,A,False,False
13358,13358.0,8384.0,100.0,3.0,1.0,1781.0,550000.0,5500.0,"Piso en venta en calle de Torrelaguna, 65","San Pascual, Madrid","Calle de Torrelaguna, 65",Calle de Torrelaguna,1.0,False,,,False,True,False,no indicado,False,True
13359,13359.0,8383.0,91.0,3.0,2.0,1325.0,351000.0,3857.0,"Piso en venta en calle de la Virgen de África, 39","San Pascual, Madrid","Calle de la Virgen de África, 39",Calle de la Virgen de África,2.0,False,,,False,True,True,en trámite,False,True
13360,13360.0,8382.0,78.0,1.0,1.0,1009.0,230000.0,2949.0,"Piso en venta en calle de Ricardo Ortiz, 118","Ventas, Madrid","Calle de Ricardo Ortiz, 118",Calle de Ricardo Ortiz,1.0,False,,,False,True,True,no indicado,False,True
13361,13361.0,8381.0,180.0,0.0,1.0,1262.0,325000.0,1806.0,"Dúplex en venta en calle Rafael Bergamín, 20","San Juan Bautista, Madrid","Calle Rafael Bergamín, 20",Calle Rafael Bergamín,,True,,,False,True,True,B,False,True
13362,13362.0,8380.0,158.0,3.0,2.0,1885.0,595000.0,3766.0,"Piso en venta en calle de Arturo Soria, 235","Atalaya, Madrid","Calle de Arturo Soria, 235",Calle de Arturo Soria,1.0,False,,,False,True,True,no indicado,False,False
13363,13363.0,8379.0,97.0,2.0,2.0,1197.0,299000.0,3082.0,"Piso en venta en calle Francisco Villaespesa, 43","Ventas, Madrid","Calle Francisco Villaespesa, 43",Calle Francisco Villaespesa,1.0,False,,,False,True,True,no indicado,False,False
13364,13364.0,8378.0,125.0,3.0,2.0,1966.0,630000.0,5040.0,Piso en venta en San Pascual,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,2.0,False,,,False,True,True,en trámite,True,False
13365,13365.0,8377.0,94.0,3.0,2.0,1081.0,255000.0,2713.0,Piso en venta en San juan Bautista s/n,"San Juan Bautista, Madrid",San juan Bautista s/n,Paseo de la Castellana,,True,,,False,True,True,en trámite,False,True
13366,13366.0,8376.0,158.0,4.0,3.0,2333.0,800000.0,5063.0,"Piso en venta en calle de Arturo Soria, 310","Costillares, Madrid","Calle de Arturo Soria, 310",Calle de Arturo Soria,1.0,False,,,False,True,True,A,False,False
13367,13367.0,8375.0,60.0,2.0,1.0,917.0,200000.0,3333.0,"Piso en venta en plaza Platón, 9","San Pascual, Madrid","Plaza Platón, 9",Plaza Platón,3.0,False,,,False,False,True,E,False,False
13368,13368.0,8374.0,80.0,2.0,1.0,1218.0,307000.0,3838.0,"Piso en venta en calle del Marqués de Pico Velasco, 45","Concepción, Madrid","Calle del Marqués de Pico Velasco, 45",Calle del Marqués de Pico Velasco,,True,,,False,False,True,no indicado,False,False
13369,13369.0,8373.0,130.0,2.0,1.0,2509.0,1000000.0,7692.0,"Piso en venta en calle de Emilio Vargas, 18","San Juan Bautista, Madrid","Calle de Emilio Vargas, 18",Calle de Emilio Vargas,1.0,False,,,False,True,True,no indicado,False,False
13370,13370.0,8372.0,160.0,4.0,3.0,1850.0,580000.0,3625.0,"Piso en venta en calle de Hernández Rubin, 9","San Juan Bautista, Madrid","Calle de Hernández Rubin, 9",Calle de Hernández Rubin,2.0,False,,,False,True,True,no indicado,False,False
13371,13371.0,8371.0,138.0,4.0,2.0,1200.0,300000.0,2174.0,"Piso en venta en calle Francisco Rioja, 25","Pueblo Nuevo, Madrid","Calle Francisco Rioja, 25",Calle Francisco Rioja,,True,,,False,True,True,no indicado,False,False
13372,13372.0,8370.0,175.0,4.0,3.0,1553.0,450000.0,2571.0,"Dúplex en venta en calle Virgen del Castañar, 22","Concepción, Madrid","Calle Virgen del Castañar, 22",Calle Virgen del Castañar,,True,,,False,False,True,no indicado,False,False
13373,13373.0,8369.0,112.0,3.0,1.0,1086.0,257000.0,2295.0,"Piso en venta en calle del Apóstol Santiago, 12","Ventas, Madrid","Calle del Apóstol Santiago, 12",Calle del Apóstol Santiago,4.0,False,,,False,False,True,F,False,False
13374,13374.0,8368.0,200.0,5.0,4.0,2331.0,799000.0,3995.0,Dúplex en venta en Atalaya,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,True,True,en trámite,True,False
13375,13375.0,8367.0,52.0,2.0,1.0,847.0,179000.0,3442.0,"Piso en venta en calle Buen Gobernador, 1","Quintana, Madrid","Calle Buen Gobernador, 1",Calle Buen Gobernador,1.0,False,,,False,False,True,no indicado,False,True
13376,13376.0,8366.0,34.0,1.0,1.0,604.0,115000.0,3382.0,"Piso en venta en avenida de Badajoz, 58","San Pascual, Madrid","Avenida de Badajoz, 58",Avenida de Badajoz,,True,,,False,False,True,en trámite,False,False
13377,13377.0,8365.0,76.0,3.0,1.0,933.0,205000.0,2697.0,"Piso en venta en calle Montejurra, 36","Ventas, Madrid","Calle Montejurra, 36",Calle Montejurra,5.0,False,,,False,True,True,no indicado,False,False
13378,13378.0,8364.0,42.0,2.0,1.0,604.0,115000.0,2738.0,Piso en venta en Pueblo Nuevo,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,False,False,en trámite,True,False
13379,13379.0,8363.0,60.0,2.0,1.0,604.0,115000.0,1917.0,Piso en venta en Quintana,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,False,False,en trámite,True,False
13380,13380.0,8362.0,75.0,4.0,1.0,773.0,158000.0,2107.0,"Piso en venta en calle de María Teresa Sáenz de Heredia, 24","Ventas, Madrid","Calle de María Teresa Sáenz de Heredia, 24",Calle de María Teresa Sáenz de Heredia,,True,,,False,False,True,B,False,True
13381,13381.0,8361.0,62.0,3.0,1.0,705.0,140000.0,2258.0,Piso en venta en calle de María Teresa Sáenz de Heredia,"Ventas, Madrid",Calle de María Teresa Sáenz de Heredia,Calle de María Teresa Sáenz de Heredia,3.0,False,,,False,True,True,en trámite,True,False
13382,13382.0,8360.0,55.0,2.0,2.0,702.0,139000.0,2527.0,"Piso en venta en calle Lorenzo San Nicolás, 33","Pueblo Nuevo, Madrid","Calle Lorenzo San Nicolás, 33",Calle Lorenzo San Nicolás,,True,,,False,False,True,en trámite,False,False
13383,13383.0,8359.0,200.0,3.0,3.0,2295.0,780000.0,3900.0,"Piso en venta en calle de Agastia, 108","San Juan Bautista, Madrid","Calle de Agastia, 108",Calle de Agastia,5.0,False,,,False,True,True,en trámite,False,False
13384,13384.0,8358.0,54.0,1.0,1.0,1200.0,300000.0,5556.0,"Piso en venta en calle del Jazmín, 56","Costillares, Madrid","Calle del Jazmín, 56",Calle del Jazmín,2.0,False,,,False,True,True,B,False,False
13385,13385.0,8357.0,137.0,4.0,3.0,1804.0,560000.0,4088.0,"Piso en venta en avenida de Ramón y Cajal, 105","Colina, Madrid","Avenida de Ramón y Cajal, 105",Avenida de Ramón y Cajal,3.0,False,,,False,True,True,en trámite,False,True
13386,13386.0,8356.0,55.0,1.0,1.0,1009.0,230000.0,4182.0,"Piso en venta en calle Doctor Vallejo, 13","Quintana, Madrid","Calle Doctor Vallejo, 13",Calle Doctor Vallejo,2.0,False,,,False,True,True,A,False,False
13387,13387.0,8355.0,46.0,1.0,1.0,1204.0,301700.0,6559.0,Piso en venta en Costillares,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
13388,13388.0,8354.0,65.0,2.0,1.0,833.0,175000.0,2692.0,Piso en venta en Ventas,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,False,True,en trámite,True,False
13389,13389.0,8353.0,52.0,2.0,1.0,650.0,126000.0,2423.0,"Piso en venta en calle Francisco Requena, 15","Ventas, Madrid","Calle Francisco Requena, 15",Calle Francisco Requena,1.0,False,,,False,False,True,en trámite,False,True
13390,13390.0,8352.0,159.0,3.0,2.0,2012.0,650000.0,4088.0,"Piso en venta en calle de Arturo Soria, 235","Atalaya, Madrid","Calle de Arturo Soria, 235",Calle de Arturo Soria,1.0,False,,,False,True,True,en trámite,False,True
13391,13391.0,8351.0,60.0,1.0,1.0,901.0,195000.0,3250.0,Piso en venta en cuesta San Juan de la,"Ventas, Madrid",Cuesta San Juan de la,Cuesta San Juan de la,1.0,False,,,False,True,True,en trámite,True,False
13392,13392.0,8350.0,66.0,3.0,1.0,766.0,156000.0,2364.0,Piso en venta en calle de San Secundino,"Ventas, Madrid",Calle de San Secundino,Calle de San Secundino,3.0,False,,,False,True,True,E,True,False
13393,13393.0,8349.0,108.0,3.0,2.0,1083.0,256000.0,2370.0,Piso en venta en Lago Constanza,"Ventas, Madrid",Lago Constanza,Lago Constanza,3.0,False,,,False,False,True,no indicado,True,False
13394,13394.0,8348.0,77.0,2.0,1.0,994.0,225000.0,2922.0,Piso en venta en Concepción,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,2.0,False,,,False,True,True,en trámite,True,False
13395,13395.0,8347.0,90.0,3.0,2.0,1119.0,269000.0,2989.0,Piso en venta en Ventas,"Ciudad Lineal, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,True,True,en trámite,True,False
13396,13396.0,8346.0,59.0,2.0,1.0,650.0,126000.0,2136.0,Piso en venta en calle de María Teresa Sáenz de Heredia,"Ventas, Madrid",Calle de María Teresa Sáenz de Heredia,Calle de María Teresa Sáenz de Heredia,1.0,False,,,False,True,True,E,True,False
13397,13397.0,8345.0,80.0,3.0,2.0,1024.0,235000.0,2938.0,Piso en venta en calle del Apóstol Santiago,"Ventas, Madrid",Calle del Apóstol Santiago,Calle del Apóstol Santiago,1.0,False,,,False,True,True,en trámite,True,False
13398,13398.0,8344.0,62.0,2.0,1.0,1094.0,260000.0,4194.0,Piso en venta en plaza de la Ciudad de Salta,"Colina, Madrid",Plaza de la Ciudad de Salta,Plaza de la Ciudad de Salta,,True,,,False,True,True,en trámite,True,False
13399,13399.0,8343.0,225.0,5.0,3.0,2514.0,950000.0,4222.0,"Piso en venta en calle Aleixandre, 7","Atalaya, Madrid","Calle Aleixandre, 7",Calle Aleixandre,2.0,False,,,False,True,True,no indicado,False,False
13400,13400.0,8342.0,88.0,2.0,2.0,1342.0,358000.0,4068.0,"Piso en venta en calle Bausá, 8","Costillares, Madrid","Calle Bausá, 8",Calle Bausá,2.0,False,,,False,True,True,no indicado,False,False
13401,13401.0,8341.0,300.0,5.0,3.0,2165.0,1150000.0,3833.0,"Dúplex en venta en calle de Arturo Soria, 145","San Juan Bautista, Madrid","Calle de Arturo Soria, 145",Calle de Arturo Soria,4.0,False,,,False,True,True,no indicado,False,True
